Property ID,Map Location
P322,"https://www.google.com/maps/place/Whispering+Meadows,+Haralur+Main+Rd,+Amblipura,+PWD+Quarters,+1st+Sector,+HSR+Layout,+Bengaluru,+Karnataka+560103/@12.9122678,77.6622046,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae136563e50585:0x4da8a36d455e08dc!8m2!3d12.9122678!4d77.6647795!16s%2Fg%2F12hn2nfkr?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P321,"https://www.google.com/maps/place/Banashankari+Stage+II,+Banashankari,+Bengaluru,+Karnataka+560070/@12.9242425,77.5617356,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae1581cf280e31:0xf5c0fa4ad66dc522!8m2!3d12.9248711!4d77.5662406!16s%2Fg%2F1tcw_zj5?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P319,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P318,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P317,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P316,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P315,"https://www.google.com/maps/place/Wonderwall+by+Bricks+%26+Milestones/@12.8658443,77.7719069,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae7328e97c47d1:0xeac0b4c232ce2285!8m2!3d12.8658443!4d77.7744818!16s%2Fg%2F11lk9_k87t?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P314,"https://www.google.com/maps/place/Adarsh+Savana/@13.2286816,77.6287088,11.08z/data=!4m6!3m5!1s0x3bae1f2c963390d3:0x74e32bba6f5e7182!8m2!3d13.2087381!4d77.6037553!16s%2Fg%2F11rwlncpjw?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P313,"https://www.google.com/maps/place/Adarsh+Savana/@13.2286816,77.6287088,11.08z/data=!4m6!3m5!1s0x3bae1f2c963390d3:0x74e32bba6f5e7182!8m2!3d13.2087381!4d77.6037553!16s%2Fg%2F11rwlncpjw?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P312,
P310,"https://www.google.com/maps/place/Shriram+Chirping+Grove/@12.8868336,77.6521466,12z/data=!4m6!3m5!1s0x3bae73fae0643f33:0x95a5f964f5e93359!8m2!3d12.8530682!4d77.8033815!16s%2Fg%2F11ng6y3nrx?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P309,"https://www.google.com/maps/place/SOBHA+Dream+Gardens+(Residential+Apartments+in+Thanisandra)/@13.0986671,77.6369225,16z/data=!4m10!1m2!2m1!1ssobha+dream+gardens!3m6!1s0x3bae19261265aa95:0xcc6de8ac0fc6561f!8m2!3d13.0986671!4d77.6412999!15sChNzb2JoYSBkcmVhbSBnYXJkZW5zIgOIAQGSARNjb25kb21pbml1bV9jb21wbGV44AEA!16s%2Fg%2F11f7760crx?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P298,"https://www.google.com/maps/place/Wonderwall+by+Bricks+%26+Milestones/@12.8658443,77.7719069,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae7328e97c47d1:0xeac0b4c232ce2285!8m2!3d12.8658443!4d77.7744818!16s%2Fg%2F11lk9_k87t?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P297,"https://www.google.com/maps/place/Godrej+Ananda,+Bangalore/@13.1475287,77.675041,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1b413aeea35b:0x20035784b271ee37!8m2!3d13.1475287!4d77.6776159!16s%2Fg%2F11r5rsq10l?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P296,"https://www.google.com/maps/place/Godrej+Ananda,+Bangalore/@13.1475287,77.675041,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1b413aeea35b:0x20035784b271ee37!8m2!3d13.1475287!4d77.6776159!16s%2Fg%2F11r5rsq10l?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P295,"https://www.google.com/maps/place/United+Dreams/@13.0030583,77.7616692,13.19z/data=!4m6!3m5!1s0x3bae0f2c1a8e79a9:0x46069678cafdca12!8m2!3d13.0191016!4d77.7618719!16s%2Fg%2F11fskdfl45?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P294,"https://www.google.com/maps/place/Eden+park+@+The+Prestige+City/@12.8783356,77.771617,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae738473e531e9:0x96c5b1378fd32367!8m2!3d12.8783356!4d77.7741919!16s%2Fg%2F11rjv6f2jt?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P293,"https://www.google.com/maps/place/Eden+park+@+The+Prestige+City/@12.8783356,77.771617,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae738473e531e9:0x96c5b1378fd32367!8m2!3d12.8783356!4d77.7741919!16s%2Fg%2F11rjv6f2jt?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P292,"https://www.google.com/maps/place/Eden+park+@+The+Prestige+City/@12.8783356,77.771617,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae738473e531e9:0x96c5b1378fd32367!8m2!3d12.8783356!4d77.7741919!16s%2Fg%2F11rjv6f2jt?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P291,"https://www.google.com/maps/place/Eden+park+@+The+Prestige+City/@12.8783356,77.771617,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae738473e531e9:0x96c5b1378fd32367!8m2!3d12.8783356!4d77.7741919!16s%2Fg%2F11rjv6f2jt?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P290,"https://www.google.com/maps/place/Assetz+Bloom+%26+Dell/@13.0251105,77.7438334,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0f2eb72e8b4d:0x2c3241f5ddfe5c0!8m2!3d13.0251105!4d77.7464083!16s%2Fg%2F11scp951km?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P289,"https://www.google.com/maps/place/Assetz+Marq/@13.0244172,77.7594126,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0f2e4cd147c9:0x9ef127860c74ba1e!8m2!3d13.0244172!4d77.7619875!16s%2Fg%2F11c6rh3nw_?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D"
P285,https://www.google.com/maps?sca_esv=90c55360f106269f&sca_upv=1&output=search&q=bren+zahara&source=lnms&fbs=AEQNm0DPvcmG_nCbmwtBO9j6YBzM68ZanC7g01Skprhw5JoufbCK1nGzScVrgK3HSlrjNu6plNP03ZWuAbxABvYcOgcrOF4lkvhJ-xIf4XfBbxyZ1-RRDxEdOjuSpa-mcr1WVLq3wPT_6ftNww8ZyRUJ6URcajlB8TYGlzO27zYdpFhbv5v6wW7Gw9FRpYITymZFtzB1DSjNbfiPTw7D20l3YHWSArb8NA&entry=mc&ved=1t:200715&ictx=111
P283,
P282,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P281,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P280,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P279,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P278,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P277,"https://www.google.com/maps/place/Banyan+Tree+Apartments,+BANYAN+TREE,+Chandana,+Kadabeesanahalli,+Bengaluru,+Karnataka+560103/@12.9345688,77.6868628,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae13a59c00e301:0xedaebb456eab983b!8m2!3d12.9345688!4d77.6868628!16s%2Fg%2F12hsz2t47?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D"
P275,"https://www.google.com/maps/place/Brigade+Northridge/@13.1021525,77.6287337,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae199f7ad8d7df:0x9459a976a66e7b53!8m2!3d13.1021525!4d77.6313086!16s%2Fg%2F11bwl3dz7d?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P274,"https://www.google.com/maps/place/Brigade+Northridge/@13.1021525,77.6287337,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae199f7ad8d7df:0x9459a976a66e7b53!8m2!3d13.1021525!4d77.6313086!16s%2Fg%2F11bwl3dz7d?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P271,"https://www.google.com/maps/place/The+Grand+Strand+Address/@12.9891447,77.7230885,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae118c90f24639:0x7ddbddec6f825142!8m2!3d12.9891447!4d77.7256634!16s%2Fg%2F11v3xkd9dp?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P270,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P269,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P268,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P267,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P266,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P265,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P264,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P263,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P262,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P261,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P260,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P259,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P258,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P257,"https://www.google.com/maps/place/House+of+Hiranandani,+Bannerghatta/@12.8828372,77.6150233,12.81z/data=!4m6!3m5!1s0x3bae6ac29903722f:0x81d3e6af4b10f6e4!8m2!3d12.8755935!4d77.6123968!16s%2Fg%2F1yfprvc6f?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P256,"https://www.google.com/maps/place/ANSAL+KRISHNA,+Chikku+Lakshmaiah+Layout,+Adugodi,+Bengaluru,+Karnataka+560029/@12.9678599,77.5974223,12.93z/data=!4m6!3m5!1s0x3bae144cf19f1697:0xe580b1c1b9ad4c78!8m2!3d12.9378292!4d77.6100245!16s%2Fg%2F11j8z2fgg3?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P255,"https://www.google.com/maps/place/British+Biologicals/@12.9395815,77.58239,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15be1d9c0daf:0x11c3e6bcc2b9dda9!8m2!3d12.9395815!4d77.5849649!16s%2Fg%2F1tfrqc64?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P254,"https://www.google.com/maps/place/BTM+2nd+Stage,+BTM+Layout,+Bengaluru,+Karnataka/@12.8816743,77.7352807,12.07z/data=!4m6!3m5!1s0x3bae14fc4200bfe1:0x987ebf87e35428b5!8m2!3d12.9083215!4d77.6050777!16s%2Fg%2F113k5t3dz?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P253,https://maps.app.goo.gl/Sn11xh2MR7DTe7oZ6
P251,
P250,"https://www.google.com/maps/place/Prince+Princess+Palace+Apartment/@12.8719022,77.6379521,11.68z/data=!4m6!3m5!1s0x3bae6adaaddf50a9:0x13839e980e74d243!8m2!3d12.8649802!4d77.5962542!16s%2Fg%2F11bzt6rjpv?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P249,"https://www.google.com/maps/place/Soukya+Rd,+Karnataka/@12.9924594,77.8042854,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0e9a07eaedcb:0xe668dab8543e10b7!8m2!3d12.9924594!4d77.8068603!16s%2Fg%2F1xgz96_c?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P248,"https://www.google.com/maps/place/BTM+2nd+Stage,+BTM+Layout,+Bengaluru,+Karnataka/@12.8816743,77.7352807,12.07z/data=!4m6!3m5!1s0x3bae14fc4200bfe1:0x987ebf87e35428b5!8m2!3d12.9083215!4d77.6050777!16s%2Fg%2F113k5t3dz?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P247,"https://www.google.com/maps/place/BTM+4th+Stage,+Bengaluru,+Karnataka+560076/@12.8815255,77.5744021,11.95z/data=!4m6!3m5!1s0x3bae14d19435e751:0xdd6dd278d14d0a99!8m2!3d12.8852169!4d77.6158764!16s%2Fg%2F1hc1w2sdb?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P246,
P245,"https://www.google.com/maps/place/Citilights+Seasons/@12.8816743,77.7352807,12.07z/data=!4m6!3m5!1s0x3bae73f7c87a8f89:0xb5ef7a1d6c9b0de4!8m2!3d12.8647573!4d77.7753258!16s%2Fg%2F11vc1rylvq?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P244,"https://www.google.com/maps/place/Keya+Spring/@12.8849319,77.6023189,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae152910499ba5:0x26b03fee412d5f40!8m2!3d12.8849319!4d77.6048938!16s%2Fg%2F11bc73qjvz?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P243,"https://www.google.com/maps/place/The+Magic+Faraway+Tree+%5BTotal+Environment%5D/@12.8868454,77.4152977,11.49z/data=!4m6!3m5!1s0x3bae3f3d09356979:0x2858c131b79fd23d!8m2!3d12.8598488!4d77.5291208!16s%2Fg%2F11dfqx6vm8?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P242,"https://www.google.com/maps/place/1st+Block+Koramangala,+HSR+Layout+5th+Sector,+Bengaluru,+Karnataka/@12.9234412,77.6257853,15z/data=!3m1!4b1!4m6!3m5!1s0x3bae1463d4552275:0x220f5922d883bb53!8m2!3d12.9265132!4d77.6361552!16s%2Fg%2F11h11zn4s?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P241,"https://www.google.com/maps/place/Judicial+Layout,+Bengaluru,+Karnataka+560065/@13.0829895,77.5805568,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae1840315c3aa5:0x27ecc5439c7d01d2!8m2!3d13.088004!4d77.5820004!16s%2Fg%2F11b7772134?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D"
P240,
P239,"https://www.google.com/maps/place/Shriram+Sahaana+Apartment,+Bengaluru,+Karnataka/@13.1478919,77.5735495,12.48z/data=!4m6!3m5!1s0x3bae1996ebbef7fb:0xcb7564e6e41e2!8m2!3d13.1349224!4d77.5723255!16s%2Fg%2F11kj8k5nw2?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D"
P238,
P237,"https://www.google.com/maps/place/Basaveshwar+Nagar,+Bengaluru,+Karnataka+560079/@12.9935976,77.5273105,13.85z/data=!4m6!3m5!1s0x3bae3da2b2d16bbb:0x63ad6fc3882f2d67!8m2!3d12.9879576!4d77.5374662!16zL20vMDYyOG5u?entry=ttu&g_ep=EgoyMDI0MDgyNy4wIKXMDSoASAFQAw%3D%3D"
P235,"https://www.google.com/maps/place/Brigade+Orchards/@13.237063,77.7216997,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1d6a607bee43:0x41105d60db4a0c74!8m2!3d13.237063!4d77.72428!16s%2Fg%2F1hf0_pp9x?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D"
P234,"https://www.google.com/maps/place/Sector+4,+HSR+Layout,+Bengaluru,+Karnataka+560102/@12.9149816,77.6361493,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae14842c9cc53d:0x94e9a097c42c201f!8m2!3d12.9160035!4d77.6426789!16s%2Fg%2F1hjgxxhmv?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D"
P233,"https://www.google.com/maps/place/Sector+4,+HSR+Layout,+Bengaluru,+Karnataka+560102/@12.9149816,77.6361493,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae14842c9cc53d:0x94e9a097c42c201f!8m2!3d12.9160035!4d77.6426789!16s%2Fg%2F1hjgxxhmv?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D"
P232,"https://www.google.com/maps/place/HBR+Layout+4th+Block,+HBR+Layout,+Bengaluru,+Karnataka+560043/@13.0290269,77.6215733,14z/data=!4m6!3m5!1s0x3bae173fd335969d:0x861b26195c6dfd6f!8m2!3d13.0307925!4d77.6333562!16s%2Fg%2F1td9c612?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D"
P231,
P230,"https://www.google.com/maps/place/Brigade+Orchards/@13.2185567,77.7758442,11.7z/data=!4m6!3m5!1s0x3bae1d6a607bee43:0x41105d60db4a0c74!8m2!3d13.237063!4d77.72428!16s%2Fg%2F1hf0_pp9x?entry=ttu"
P229,"https://www.google.com/maps/place/SOBHA+Athena/@13.0772431,77.6341635,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1917c6133fa9:0x56b11a0a00514cfc!8m2!3d13.0772431!4d77.6341635!16s%2Fg%2F11n68jg_cx?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D"
P228,"https://www.google.com/maps/place/SOBHA+Sentosa/@12.9292491,77.6810495,12.76z/data=!4m6!3m5!1s0x3bae134b2eeea091:0xac98aee832727ceb!8m2!3d12.9354375!4d77.7244375!16s%2Fg%2F11spwtvr7v?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D"
P227,"https://www.google.com/maps/place/SNN+CLERMONT,+Outer+Ring+Rd,+Opp.+Nagawara+Lake,+Jogappa+Layout,+Hebbal,+Bengaluru,+Karnataka+560032/@13.0413042,77.6068589,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1775dc131927:0x545617e581726644!8m2!3d13.0412129!4d77.6093979!16s%2Fg%2F11bvtc_41y?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D"
P226,"https://www.google.com/maps/place/Purva+Zenium/@13.1460926,77.6389257,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae198832e8b5df:0xe35302a5286768d2!8m2!3d13.1460926!4d77.6389257!16s%2Fg%2F11gy9x4h_c?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D"
P225,"https://www.google.com/maps/place/Celebrity+serenity/@12.7951463,77.6506336,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6b190ba87a59:0xf899e4b43e38618b!8m2!3d12.7951463!4d77.6506336!16s%2Fg%2F11s3zhzkd6?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D"
P223,"https://www.google.com/maps/place/Brigade+Cornerstone+Utopia/@12.9342619,77.741283,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae127f4bce777d:0xd4f0791d2c844819!8m2!3d12.9342619!4d77.7438579!16s%2Fg%2F11f021db4n?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D"
P221,https://maps.app.goo.gl/K2WAG12riztmrRJd7?g_st=aw
P220,"https://www.google.com/maps/place/Godrej+Park+Retreat,+Bangalore/@12.8935254,77.7022797,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae13fc158cf447:0x441ed34a9d1d173e!8m2!3d12.8935254!4d77.7048546!16s%2Fg%2F11p5zk89gz?entry=ttu"
P219,"https://www.google.com/maps/place/Assetz+Soul+%26+Soil/@13.078131,77.6591061,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1a197c616f27:0x3584e3d22bdb2beb!8m2!3d13.078131!4d77.661681!16s%2Fg%2F11h9x22c0p?entry=ttu&g_ep=EgoyMDI0MDgyMy4wIKXMDSoASAFQAw%3D%3D"
P218,https://maps.app.goo.gl/FuGqe1wT178hAgTb8
P217,"https://www.google.com/maps/place/Adarsh+Greens/@13.0956323,77.6108132,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae198a4cbdb539:0xcd04572d8039a54a!8m2!3d13.0956323!4d77.6133881!16s%2Fg%2F11j1f3d77t?entry=ttu&g_ep=EgoyMDI0MDgyMy4wIKXMDSoASAFQAw%3D%3D"
