Property ID,Map Location,Latitude,Longitude
P271,"https://www.google.com/maps/place/The+Grand+Strand+Address/@12.9891447,77.7230885,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae118c90f24639:0x7ddbddec6f825142!8m2!3d12.9891447!4d77.7256634!16s%2Fg%2F11v3xkd9dp?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.9891447,77.7230885
P270,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8602388,77.542281
P269,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8602388,77.542281
P268,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8602388,77.542281
P267,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8602388,77.542281
P266,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8602388,77.542281
P265,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8602388,77.542281
P264,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8602388,77.542281
P263,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8602388,77.542281
P262,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8602388,77.542281
P261,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8602388,77.542281
P260,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8602388,77.542281
P259,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8602388,77.542281
P258,"https://www.google.com/maps/place/Sattva+Misty+Charm/@12.8602388,77.542281,14.51z/data=!4m6!3m5!1s0x3bae41d6bc449e53:0xe29bc1bc88a85919!8m2!3d12.8641408!4d77.5435598!16s%2Fg%2F11h1ysygc2?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8602388,77.542281
P257,"https://www.google.com/maps/place/House+of+Hiranandani,+Bannerghatta/@12.8828372,77.6150233,12.81z/data=!4m6!3m5!1s0x3bae6ac29903722f:0x81d3e6af4b10f6e4!8m2!3d12.8755935!4d77.6123968!16s%2Fg%2F1yfprvc6f?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8828372,77.6150233
P256,"https://www.google.com/maps/place/ANSAL+KRISHNA,+Chikku+Lakshmaiah+Layout,+Adugodi,+Bengaluru,+Karnataka+560029/@12.9678599,77.5974223,12.93z/data=!4m6!3m5!1s0x3bae144cf19f1697:0xe580b1c1b9ad4c78!8m2!3d12.9378292!4d77.6100245!16s%2Fg%2F11j8z2fgg3?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.9678599,77.5974223
P255,"https://www.google.com/maps/place/British+Biologicals/@12.9395815,77.58239,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15be1d9c0daf:0x11c3e6bcc2b9dda9!8m2!3d12.9395815!4d77.5849649!16s%2Fg%2F1tfrqc64?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.9395815,77.58239
P254,"https://www.google.com/maps/place/BTM+2nd+Stage,+BTM+Layout,+Bengaluru,+Karnataka/@12.8816743,77.7352807,12.07z/data=!4m6!3m5!1s0x3bae14fc4200bfe1:0x987ebf87e35428b5!8m2!3d12.9083215!4d77.6050777!16s%2Fg%2F113k5t3dz?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8816743,77.7352807
P253,https://maps.app.goo.gl/Sn11xh2MR7DTe7oZ6,,
P251,,,
P250,"https://www.google.com/maps/place/Prince+Princess+Palace+Apartment/@12.8719022,77.6379521,11.68z/data=!4m6!3m5!1s0x3bae6adaaddf50a9:0x13839e980e74d243!8m2!3d12.8649802!4d77.5962542!16s%2Fg%2F11bzt6rjpv?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8719022,77.6379521
P249,"https://www.google.com/maps/place/Soukya+Rd,+Karnataka/@12.9924594,77.8042854,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0e9a07eaedcb:0xe668dab8543e10b7!8m2!3d12.9924594!4d77.8068603!16s%2Fg%2F1xgz96_c?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.9924594,77.8042854
P248,"https://www.google.com/maps/place/BTM+2nd+Stage,+BTM+Layout,+Bengaluru,+Karnataka/@12.8816743,77.7352807,12.07z/data=!4m6!3m5!1s0x3bae14fc4200bfe1:0x987ebf87e35428b5!8m2!3d12.9083215!4d77.6050777!16s%2Fg%2F113k5t3dz?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8816743,77.7352807
P247,"https://www.google.com/maps/place/BTM+4th+Stage,+Bengaluru,+Karnataka+560076/@12.8815255,77.5744021,11.95z/data=!4m6!3m5!1s0x3bae14d19435e751:0xdd6dd278d14d0a99!8m2!3d12.8852169!4d77.6158764!16s%2Fg%2F1hc1w2sdb?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8815255,77.5744021
P246,,,
P245,"https://www.google.com/maps/place/Citilights+Seasons/@12.8816743,77.7352807,12.07z/data=!4m6!3m5!1s0x3bae73f7c87a8f89:0xb5ef7a1d6c9b0de4!8m2!3d12.8647573!4d77.7753258!16s%2Fg%2F11vc1rylvq?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8816743,77.7352807
P244,"https://www.google.com/maps/place/Keya+Spring/@12.8849319,77.6023189,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae152910499ba5:0x26b03fee412d5f40!8m2!3d12.8849319!4d77.6048938!16s%2Fg%2F11bc73qjvz?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8849319,77.6023189
P243,"https://www.google.com/maps/place/The+Magic+Faraway+Tree+%5BTotal+Environment%5D/@12.8868454,77.4152977,11.49z/data=!4m6!3m5!1s0x3bae3f3d09356979:0x2858c131b79fd23d!8m2!3d12.8598488!4d77.5291208!16s%2Fg%2F11dfqx6vm8?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8868454,77.4152977
P242,"https://www.google.com/maps/place/1st+Block+Koramangala,+HSR+Layout+5th+Sector,+Bengaluru,+Karnataka/@12.9234412,77.6257853,15z/data=!3m1!4b1!4m6!3m5!1s0x3bae1463d4552275:0x220f5922d883bb53!8m2!3d12.9265132!4d77.6361552!16s%2Fg%2F11h11zn4s?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.9234412,77.6257853
P241,"https://www.google.com/maps/place/Judicial+Layout,+Bengaluru,+Karnataka+560065/@13.0829895,77.5805568,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae1840315c3aa5:0x27ecc5439c7d01d2!8m2!3d13.088004!4d77.5820004!16s%2Fg%2F11b7772134?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",13.0829895,77.5805568
P240,,,
P239,"https://www.google.com/maps/place/Shriram+Sahaana+Apartment,+Bengaluru,+Karnataka/@13.1478919,77.5735495,12.48z/data=!4m6!3m5!1s0x3bae1996ebbef7fb:0xcb7564e6e41e2!8m2!3d13.1349224!4d77.5723255!16s%2Fg%2F11kj8k5nw2?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D",13.1478919,77.5735495
P238,,,
P237,"https://www.google.com/maps/place/Basaveshwar+Nagar,+Bengaluru,+Karnataka+560079/@12.9935976,77.5273105,13.85z/data=!4m6!3m5!1s0x3bae3da2b2d16bbb:0x63ad6fc3882f2d67!8m2!3d12.9879576!4d77.5374662!16zL20vMDYyOG5u?entry=ttu&g_ep=EgoyMDI0MDgyNy4wIKXMDSoASAFQAw%3D%3D",12.9935976,77.5273105
P235,"https://www.google.com/maps/place/Brigade+Orchards/@13.237063,77.7216997,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1d6a607bee43:0x41105d60db4a0c74!8m2!3d13.237063!4d77.72428!16s%2Fg%2F1hf0_pp9x?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D",13.237063,77.7216997
P234,"https://www.google.com/maps/place/Sector+4,+HSR+Layout,+Bengaluru,+Karnataka+560102/@12.9149816,77.6361493,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae14842c9cc53d:0x94e9a097c42c201f!8m2!3d12.9160035!4d77.6426789!16s%2Fg%2F1hjgxxhmv?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D",12.9149816,77.6361493
P233,"https://www.google.com/maps/place/Sector+4,+HSR+Layout,+Bengaluru,+Karnataka+560102/@12.9149816,77.6361493,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae14842c9cc53d:0x94e9a097c42c201f!8m2!3d12.9160035!4d77.6426789!16s%2Fg%2F1hjgxxhmv?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D",12.9149816,77.6361493
P232,"https://www.google.com/maps/place/HBR+Layout+4th+Block,+HBR+Layout,+Bengaluru,+Karnataka+560043/@13.0290269,77.6215733,14z/data=!4m6!3m5!1s0x3bae173fd335969d:0x861b26195c6dfd6f!8m2!3d13.0307925!4d77.6333562!16s%2Fg%2F1td9c612?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D",13.0290269,77.6215733
P231,,,
P230,"https://www.google.com/maps/place/Brigade+Orchards/@13.2185567,77.7758442,11.7z/data=!4m6!3m5!1s0x3bae1d6a607bee43:0x41105d60db4a0c74!8m2!3d13.237063!4d77.72428!16s%2Fg%2F1hf0_pp9x?entry=ttu",13.2185567,77.7758442
P229,"https://www.google.com/maps/place/SOBHA+Athena/@13.0772431,77.6341635,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1917c6133fa9:0x56b11a0a00514cfc!8m2!3d13.0772431!4d77.6341635!16s%2Fg%2F11n68jg_cx?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D",13.0772431,77.6341635
P228,"https://www.google.com/maps/place/SOBHA+Sentosa/@12.9292491,77.6810495,12.76z/data=!4m6!3m5!1s0x3bae134b2eeea091:0xac98aee832727ceb!8m2!3d12.9354375!4d77.7244375!16s%2Fg%2F11spwtvr7v?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D",12.9292491,77.6810495
P227,"https://www.google.com/maps/place/SNN+CLERMONT,+Outer+Ring+Rd,+Opp.+Nagawara+Lake,+Jogappa+Layout,+Hebbal,+Bengaluru,+Karnataka+560032/@13.0413042,77.6068589,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1775dc131927:0x545617e581726644!8m2!3d13.0412129!4d77.6093979!16s%2Fg%2F11bvtc_41y?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D",13.0413042,77.6068589
P226,"https://www.google.com/maps/place/Purva+Zenium/@13.1460926,77.6389257,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae198832e8b5df:0xe35302a5286768d2!8m2!3d13.1460926!4d77.6389257!16s%2Fg%2F11gy9x4h_c?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D",13.1460926,77.6389257
P225,"https://www.google.com/maps/place/Celebrity+serenity/@12.7951463,77.6506336,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6b190ba87a59:0xf899e4b43e38618b!8m2!3d12.7951463!4d77.6506336!16s%2Fg%2F11s3zhzkd6?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D",12.7951463,77.6506336
P223,"https://www.google.com/maps/place/Brigade+Cornerstone+Utopia/@12.9342619,77.741283,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae127f4bce777d:0xd4f0791d2c844819!8m2!3d12.9342619!4d77.7438579!16s%2Fg%2F11f021db4n?entry=ttu&g_ep=EgoyMDI0MDgyNi4wIKXMDSoASAFQAw%3D%3D",12.9342619,77.741283
P221,https://maps.app.goo.gl/K2WAG12riztmrRJd7?g_st=aw,,
P220,"https://www.google.com/maps/place/Godrej+Park+Retreat,+Bangalore/@12.8935254,77.7022797,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae13fc158cf447:0x441ed34a9d1d173e!8m2!3d12.8935254!4d77.7048546!16s%2Fg%2F11p5zk89gz?entry=ttu",12.8935254,77.7022797
P219,"https://www.google.com/maps/place/Assetz+Soul+%26+Soil/@13.078131,77.6591061,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1a197c616f27:0x3584e3d22bdb2beb!8m2!3d13.078131!4d77.661681!16s%2Fg%2F11h9x22c0p?entry=ttu&g_ep=EgoyMDI0MDgyMy4wIKXMDSoASAFQAw%3D%3D",13.078131,77.6591061
P218,https://maps.app.goo.gl/FuGqe1wT178hAgTb8,13.085279,77.6280535
P217,"https://www.google.com/maps/place/Adarsh+Greens/@13.0956323,77.6108132,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae198a4cbdb539:0xcd04572d8039a54a!8m2!3d13.0956323!4d77.6133881!16s%2Fg%2F11j1f3d77t?entry=ttu&g_ep=EgoyMDI0MDgyMy4wIKXMDSoASAFQAw%3D%3D",13.0956323,77.6108132
P215,"https://www.google.com/maps/place/Janak+Residency/@12.9832879,77.5573484,13.35z/data=!4m6!3m5!1s0x3bae1616bc924a19:0x2c6e47f7891d1089!8m2!3d12.9844921!4d77.5782951!16s%2Fg%2F11gf5xchpc?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",12.9832879,77.5573484
P212,"https://www.google.com/maps/place/RBD+Stillwaters+Apartments+%26+Private+Residences/@12.9017406,77.6500237,15.66z/data=!4m6!3m5!1s0x3bae13434e7058e3:0xb9cdfc64fb5b2f66!8m2!3d12.898218!4d77.6652104!16s%2Fg%2F1261h6cvz?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",12.9017406,77.6500237
P211,"https://www.google.com/maps/place/Advaitha+Aksha+-+Premium+Ready+Homes+at+Koramangala/@12.9263855,77.638056,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1462e9a7e2fb:0xaea0294be19b56ad!8m2!3d12.9263855!4d77.6406309!16s%2Fg%2F11c1xd9m0j?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",12.9263855,77.638056
P209,"https://www.google.com/maps/place/ENSPO+Vrishank+Grandeur/@12.9255687,77.6345453,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15c7a9c24f63:0xcffc56cc24c5065f!8m2!3d12.9255687!4d77.6345453!16s%2Fg%2F11k44wvf63?entry=ttu",12.9255687,77.6345453
P208,"https://www.google.com/maps/place/ENSPO+Vrishank+Grandeur/@12.9255687,77.6345453,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15c7a9c24f63:0xcffc56cc24c5065f!8m2!3d12.9255687!4d77.6345453!16s%2Fg%2F11k44wvf63?entry=ttu",12.9255687,77.6345453
P207,,,
P206,"https://www.google.com/maps/place/Eden+park+@+The+Prestige+City/@12.8783356,77.7741919,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae738473e531e9:0x96c5b1378fd32367!8m2!3d12.8783356!4d77.7741919!16s%2Fg%2F11rjv6f2jt?entry=ttu",12.8783356,77.7741919
P205,"https://www.google.com/maps/place/SOBHA+FOREST+VIEW,+Off,+Kanakapura+Rd,+Banashankari+Stage+6,+Lingadeeranahalli,+Bengaluru,+Karnataka+560062/@12.8572342,77.4226943,10.92z/data=!4m6!3m5!1s0x3bae3f8f2c844da9:0xafcc6ddcf4e84b1a!8m2!3d12.878832!4d77.5298755!16s%2Fg%2F11j8mzwbqx?entry=ttu",12.8572342,77.4226943
P203,"https://www.google.com/maps/place/Richmond+pride+Appartment,+Richmond+town/@12.9638681,77.6015542,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae155259269861:0x72f398ca4c0943ed!8m2!3d12.9638629!4d77.6041291!16s%2Fg%2F11jx2l_4sj?entry=ttu",12.9638681,77.6015542
P202,"https://www.google.com/maps/place/JRC+Wild+Woods/@12.8789256,77.688084,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6d3e775dbe87:0x47e5da5c49b64c09!8m2!3d12.8789256!4d77.6906589!16s%2Fg%2F11sbzqgnt4?entry=ttu",12.8789256,77.688084
P201,"https://www.google.com/maps/place/Confident+Polaris+Phase+IV/@12.8543761,77.7959727,12.11z/data=!4m6!3m5!1s0x3bae73af9364a75f:0xac525656658bf1f4!8m2!3d12.8309799!4d77.8019317!16s%2Fg%2F11b8_rg5m2?entry=ttu",12.8543761,77.7959727
P200,"https://www.google.com/maps/place/Mantri+Blossom/@12.9560624,77.5859083,13.93z/data=!4m6!3m5!1s0x3bae1557424b4de3:0x997afa50b83b7668!8m2!3d12.9545883!4d77.5845823!16s%2Fg%2F11n0kkqfmr?entry=ttu",12.9560624,77.5859083
P199,,,
P197,"https://www.google.com/maps/place/Mana+Capitol/@12.9023751,77.7033689,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae12de3c23c633:0x21517f2dd18e48a2!8m2!3d12.9023751!4d77.7033689!16s%2Fg%2F11bbw_nd59?entry=ttu",12.9023751,77.7033689
P194,"https://www.google.com/maps/place/Samhita+Rainbow+MTB/@12.9505477,77.7174762,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae123f5582efcd:0x88288efcb5a1302a!8m2!3d12.9505477!4d77.7174762!16s%2Fg%2F1wj_4gsp?entry=ttu",12.9505477,77.7174762
P193,"https://www.google.com/maps/place/Godrej+United,+Bangalore/@12.9943081,77.7044977,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0dfea1947569:0x966bff12398a224a!8m2!3d12.9943081!4d77.7044977!16s%2Fg%2F11c1n9pzd1?entry=ttu",12.9943081,77.7044977
P191,"https://www.google.com/maps/place/Rohan+Avriti/@13.002403,77.7088025,12.05z/data=!4m6!3m5!1s0x3bae11a033a19405:0xd27a9de763d6d6cc!8m2!3d12.9959179!4d77.7020017!16s%2Fg%2F1262fdkt3?entry=ttu",13.002403,77.7088025
P185,,,
P184,,,
P183,"https://www.google.com/maps/place/Ajmera+Annex/@12.8423101,77.6462609,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6b0003b57c65:0xdd0c9cc4cd7b1f3b!8m2!3d12.8423101!4d77.6462609!16s%2Fg%2F11y6s948f5?entry=ttu",12.8423101,77.6462609
P182,"https://www.google.com/maps/place/AJMERA+VILLOWS,+Karuna+Nagar,+Electronics+City+Phase+1,+Electronic+City,+Bengaluru,+Karnataka+560100/@12.8423101,77.6462609,17z/data=!4m6!3m5!1s0x3bae6b7caead7659:0x65330a335b98912e!8m2!3d12.8449166!4d77.6490486!16s%2Fg%2F11fsyscjpg?entry=ttu",12.8423101,77.6462609
P179,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7041777,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu",12.8852351,77.7041777
P175,"https://www.google.com/maps/place/Godrej+Park+Retreat,+Bangalore/@12.8935254,77.7022797,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae13fc158cf447:0x441ed34a9d1d173e!8m2!3d12.8935254!4d77.7048546!16s%2Fg%2F11p5zk89gz?entry=ttu",12.8935254,77.7022797
P173,"https://www.google.com/maps/place/Sadashiva+Nagar,+Armane+Nagar,+Bengaluru,+Karnataka/@13.0066154,77.5799289,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae16337dd99e89:0x6c9a0bda21227398!8m2!3d13.0068182!4d77.5812849!16zL20vMDlrcnZs?entry=ttu",13.0066154,77.5799289
P172,"https://www.google.com/maps/place/Skylark+Arcadia/@12.990509,77.7276055,12.68z/data=!4m6!3m5!1s0x3bae11dac133e3ed:0x6f50f1749ad32da6!8m2!3d13.0087524!4d77.7350489!16s%2Fg%2F11c582hz20?entry=ttu",12.990509,77.7276055
P171,"https://www.google.com/maps/place/Skylark+Arcadia/@12.990509,77.7276055,12.68z/data=!4m6!3m5!1s0x3bae11dac133e3ed:0x6f50f1749ad32da6!8m2!3d13.0087524!4d77.7350489!16s%2Fg%2F11c582hz20?entry=ttu",12.990509,77.7276055
P170,"https://www.google.com/maps/place/Skylark+Arcadia/@12.990509,77.7276055,12.68z/data=!4m6!3m5!1s0x3bae11dac133e3ed:0x6f50f1749ad32da6!8m2!3d13.0087524!4d77.7350489!16s%2Fg%2F11c582hz20?entry=ttu",12.990509,77.7276055
P169,"https://www.google.com/maps/place/Skylark+Arcadia/@12.990509,77.7276055,12.68z/data=!4m6!3m5!1s0x3bae11dac133e3ed:0x6f50f1749ad32da6!8m2!3d13.0087524!4d77.7350489!16s%2Fg%2F11c582hz20?entry=ttu",12.990509,77.7276055
P168,"https://www.google.com/maps/place/SOBHA+Royal+Pavilion/@12.9113805,77.7033888,13.1z/data=!4m6!3m5!1s0x3bae12dec95792ff:0xa103391baa5b8583!8m2!3d12.8996341!4d77.7036133!16s%2Fg%2F11p6djl1xv?entry=ttu",12.9113805,77.7033888
P167,https://maps.app.goo.gl/y1QK27nPzu8YXYPB7,,
P166,https://maps.app.goo.gl/y1QK27nPzu8YXYPB7,,
P165,"https://www.google.com/maps/place/Purva+Palm+Beach/@13.0611816,77.6200211,12.56z/data=!4m6!3m5!1s0x3bae1735fca11ec9:0x8bd712d38ab0467e!8m2!3d13.0631312!4d77.6631049!16s%2Fg%2F11dxhzzxb1?entry=ttu",13.0611816,77.6200211
P164,"https://www.google.com/maps/place/Purva+Palm+Beach/@13.0611816,77.6200211,12.56z/data=!4m6!3m5!1s0x3bae1735fca11ec9:0x8bd712d38ab0467e!8m2!3d13.0631312!4d77.6631049!16s%2Fg%2F11dxhzzxb1?entry=ttu",13.0611816,77.6200211
P163,"https://www.google.com/maps/place/Orchid+Nirvana+2.0%2F3.0/@13.2366341,77.6951261,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae159f1abdc123:0x1a2b69e2d55f9eaf!8m2!3d13.2366341!4d77.697701!16s%2Fg%2F11mwppv0tk?entry=ttu",13.2366341,77.6951261
P158,"https://www.google.com/maps/place/Orchid+Nirvana+2.0%2F3.0/@13.2366341,77.6951261,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae159f1abdc123:0x1a2b69e2d55f9eaf!8m2!3d13.2366341!4d77.697701!16s%2Fg%2F11mwppv0tk?entry=ttu",13.2366341,77.6951261
P157,"https://www.google.com/maps/place/SS+Paradise/@12.8798732,77.7265763,12.33z/data=!4m6!3m5!1s0x3bae734202f8b9a7:0xa414703787e918d!8m2!3d12.8640849!4d77.7679142!16s%2Fg%2F11lh3gs5bd?entry=ttu",12.8798732,77.7265763
P156,"https://www.google.com/maps/place/Confident+Beverly+Hills/@12.8737405,77.7592169,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae73eec5cbbe91:0x9417f5318b435bbc!8m2!3d12.8737405!4d77.7617918!16s%2Fg%2F11pwt3pfgz?entry=ttu",12.8737405,77.7592169
P155,"https://www.google.com/maps/place/Eden+park+@+The+Prestige+City/@12.8886672,77.7618094,13.02z/data=!4m6!3m5!1s0x3bae738473e531e9:0x96c5b1378fd32367!8m2!3d12.8783356!4d77.7741919!16s%2Fg%2F11rjv6f2jt?entry=ttu",12.8886672,77.7618094
P150,"https://www.google.com/maps/place/Sobha+Lake+Gardens/@12.9893971,77.6495224,12.55z/data=!4m6!3m5!1s0x3bae11773c895081:0x4fc00dd2c3030e6!8m2!3d13.0194072!4d77.7239787!16s%2Fg%2F11f78bbb19?entry=ttu",12.9893971,77.6495224
P149,"https://www.google.com/maps/place/Olety+Landmark+Apartment/@12.998903,77.540296,13.88z/data=!4m6!3m5!1s0x3bae3dc36ad3483d:0x826d567ea7a8bd97!8m2!3d13.00136!4d77.5396397!16s%2Fg%2F11k0ktckgn?entry=ttu",12.998903,77.540296
